Wall time,Step,Value
1667474582.16392,9281387,0
1667474582.16789,9282587,0
1667474582.18038,9286187,0
1667474582.20305,9292429,0
1667474582.25327,9306873,0
1667474582.26139,9309011,1
1667474582.35792,9335219,1
1667474582.39713,9345990,0
1667474582.40581,9348390,0
1667474582.43337,9353790,0
1667474582.5276,9377111,0
1667474582.54397,9381477,1
1667474582.56008,9385943,0
1667474582.57273,9389543,0
1667474582.60486,9398543,0
1667474582.63689,9405898,0
1667474582.67578,9415899,0
1667474582.7205,9427157,0
1667474582.76206,9438630,0
1667474582.76864,9440430,0
1667474582.78937,9446430,0
1667474582.84126,9460754,0
1667474582.86079,9464954,0
1667474582.87316,9468512,0
1667474582.89757,9473424,0
1667474582.90795,9476424,0
1667474582.93065,9483024,0
1667474582.93476,9484224,0
1667474582.93886,9485424,0
1667474582.97154,9494577,0
1667474583.0117,9505672,0
1667474583.06117,9516872,0
1667474583.09659,9525634,0
1667474583.15479,9539896,0
1667474583.25198,9563511,0
1667474583.29454,9575469,0
1667474583.3529,9591527,0
1667474583.40471,9604235,1
1667474583.42583,9609982,0
1667474583.48708,9626272,0
1667474583.498,9629272,0
1667474583.56442,9646931,0
1667474583.57366,9649331,0
1667474583.58221,9651458,1
1667474583.62458,9660527,0
1667474583.6356,9663350,1
1667474583.6488,9666950,0
1667474583.66778,9672350,0
1667474583.68847,9676213,0
1667474583.72485,9686413,0
1667474583.77114,9699036,0
1667474583.80237,9707069,0
1667474583.81069,9709469,0
1667474583.81899,9711869,0
1667474583.83767,9716980,0
1667474583.85969,9723580,0
1667474583.88485,9730780,0
1667474583.92051,9739348,0
1667474583.93499,9743548,0
1667474583.95623,9749548,0
1667474583.99093,9757948,0
1667474583.99878,9760348,0
1667474584.03525,9770602,0
1667474584.042,9772402,0
1667474584.07342,9780202,0
1667474584.16687,9805558,0
1667474584.20253,9813958,0
1667474584.22112,9818906,0
1667474584.23799,9823706,0
1667474584.25849,9828688,0
1667474584.28102,9835288,0
1667474584.29158,9838118,0
1667474584.32692,9848318,0
1667474584.39157,9866673,0
1667474584.41437,9873273,0
1667474584.43103,9877742,0
1667474584.47419,9890342,0
1667474584.49262,9895228,0
1667474584.51906,9903028,0
1667474584.54113,9909190,0
1667474584.54919,9910859,0
1667474584.61192,9927172,0
1667474584.68177,9943683,0
1667474584.69314,9946683,0
1667474584.74414,9961030,0
1667474584.76423,9965830,0
1667474584.77217,9967630,0
1667474584.83588,9984040,0
1667474584.83986,9985240,0
1667474584.89174,10000240,0
1667474584.90203,10003240,0
1667474584.91235,10006231,0
1667474584.92682,10010167,0
1667474584.94424,10014569,0
1667474584.95867,10018769,0
1667474584.97748,10024169,0
1667474585.05181,10044467,0
1667474585.0793,10051827,0
1667474585.11903,10062027,0
1667474585.12763,10064427,0
1667474585.14758,10069827,0
1667474585.1541,10071627,0
1667474585.16495,10074627,0
1667474585.19248,10081591,0
1667474585.24233,10093871,0
1667474585.27326,10102412,1
1667474585.31732,10115012,0
1667474585.34524,10122684,0
1667474585.36392,10128084,0
1667474585.39654,10137684,0
1667474585.42129,10144884,0
1667474585.45244,10154009,0
1667474585.46615,10157755,1
1667474585.50865,10170052,0
1667474585.52869,10175568,1
1667474585.54694,10180968,0
1667474585.55502,10183368,0
1667474585.63793,10207354,0
1667474585.67465,10217755,0
1667474585.70184,10225555,0
1667474585.71008,10227955,0
1667474585.77051,10243191,0
1667474585.77662,10244991,0
1667474585.79472,10250054,0
1667474585.8606,10269254,0
1667474585.94682,10293524,0
1667474585.99171,10305385,0
1667474586.02203,10314385,0
1667474586.05417,10323985,0
1667474586.06243,10326385,0
1667474586.11106,10340608,0
1667474586.14447,10350613,0
1667474586.18788,10362013,0
1667474586.27053,10385013,0
1667474586.30544,10392393,0
1667474586.31781,10395993,0
1667474586.34887,10404993,0
1667474586.35906,10407828,1
1667474586.43147,10426472,0
1667474586.51708,10450512,0
1667474586.53542,10455769,0
1667474586.56844,10465248,1
1667474586.60178,10474848,0
1667474586.63657,10485048,0
